lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
1290,0.0,2024-01-11,signup,7,94.34851110814282,3,True,DTTDQXBCPA,1,group1
1291,0.0,2024-01-25,signup,8,110.15656347776746,6,False,OYBLICUQXU,5,group1
1292,1.0,2024-01-10,signup,3,104.98726373444244,2,True,BOHKVNEGOJ,12,group1
1297,0.0,2024-01-21,signup,2,93.53097790707388,2,False,EVTHGZMFAZ,5,group1
1300,0.0,2024-01-30,signup,1,91.31889705317607,4,False,CHQHMZZKDQ,8,group1
1302,0.0,2024-01-12,signup,5,107.26286297859282,6,True,YOLODVDAVI,7,group1
1304,1.0,2024-01-09,signup,3,115.8949388035091,3,True,PUWIJTDZSG,11,group1
1305,1.0,2024-01-25,signup,11,99.63442486142073,2,False,VDEQNVNZEU,9,group1
1306,1.0,2024-01-14,signup,8,105.6098883882667,3,False,CTQRHKUXCW,17,group1
1311,1.0,2024-01-31,signup,2,110.4826880212195,4,False,QUFLAXZPQD,16,group1
1313,1.0,2024-01-05,signup,5,97.5750078755316,2,True,QINUVSMRGV,15,group1
1315,1.0,2024-01-31,signup,5,101.23878500151456,5,False,SZYZIOBWSP,8,group1
1317,1.0,2024-01-18,signup,9,97.40053947279142,2,True,CFYSGXNLBM,22,group1
1322,1.0,2024-01-18,signup,4,106.73669247497196,4,True,RSIFJSLTFF,14,group1
1325,0.0,2024-01-27,signup,6,103.37886960040484,9,False,EBAGMAMOTW,2,group1
1331,1.0,2024-01-01,signup,4,98.75697551188028,4,False,ZHKJDKEPON,14,group1
1336,0.0,2024-01-06,signup,4,91.91211835781256,4,True,ZCSGTZPNDP,1,group1
1340,0.0,2024-01-31,signup,5,109.78737655681068,9,False,ETLTEZOQWY,2,group1
1344,1.0,2024-01-16,signup,5,100.2375952332941,7,False,ESNGKFMALU,11,group1
1345,0.0,2024-01-05,signup,9,116.26617926807144,4,False,XMAQJUOCAK,14,group1
1360,1.0,2024-01-31,signup,8,100.83880851479888,3,False,DVSBBUVEEX,9,group1
1363,1.0,2024-01-25,signup,2,101.33815122554766,6,True,WQGDNPLCNO,13,group1
1368,0.0,2024-01-21,signup,4,100.8374327710518,3,False,SKQKCUPFYQ,19,group1
1383,0.0,2024-01-07,signup,7,101.3152343029499,5,True,QMHHXJANXT,4,group1
1385,0.0,2024-01-04,signup,6,110.50781685001284,4,False,NLIGDSPZTV,6,group1
1386,1.0,2024-01-21,signup,3,91.80683796732956,9,True,LHJZICTNCM,5,group1
1395,1.0,2024-01-09,signup,7,112.67698199152316,2,True,PKPIMJZVJJ,8,group1
1397,0.0,2024-01-21,signup,6,90.59493181113466,5,False,MWNFQXMJPB,5,group1
1398,1.0,2024-01-18,signup,4,106.6216160912523,2,False,MMKBBVBXCB,4,group1
1399,1.0,2024-01-15,signup,2,108.84885250443484,8,False,OQFXYVYAUW,20,group1
1400,0.0,2024-01-15,signup,7,101.183993719777,7,True,EIUQUSIAUQ,1,group1
1401,0.0,2024-01-06,signup,4,101.36787700303508,8,False,XKVXTLPTCR,10,group1
1411,0.0,2024-01-17,signup,6,91.31987737257316,1,True,YDXMYVNMDR,1,group1
1414,1.0,2024-01-28,signup,3,117.93733546386042,6,False,JOUFDIXAWH,12,group1
1416,0.0,2024-01-04,signup,4,92.00321206656066,5,False,VBIVRLQJLG,4,group1
1417,0.0,2024-01-29,signup,9,100.34738444029811,5,True,ONMQDPSNHK,8,group1
1419,1.0,2024-01-15,signup,4,98.14310881635974,1,False,NJTOBJPQRR,17,group1
1429,1.0,2024-01-26,signup,2,92.35224542008076,2,False,RSNOQDEAFR,24,group1
1430,0.0,2024-01-19,signup,6,100.739108355879,4,False,WQNARHEDIF,5,group1
1436,0.0,2024-01-16,signup,5,90.57150140407676,1,True,MHRMRCHOJZ,10,group1
1443,0.0,2024-01-28,signup,5,97.359874779343,6,True,BBVQLLAFLU,4,group1
1444,1.0,2024-01-22,signup,4,75.12636600367306,3,False,FJPJGMJRGE,20,group1
1453,1.0,2024-01-27,signup,10,78.2664881188416,8,False,HYAKHILAAG,15,group1
1458,0.0,2024-01-24,signup,4,102.04568933779343,2,False,CPOMUHDNVW,3,group1
1468,1.0,2024-01-04,signup,5,109.49403424056158,1,True,UOPIHAFHRC,15,group1
1474,0.0,2024-01-15,signup,7,91.92178773409488,4,False,YETRUHPMJA,4,group1
1480,1.0,2024-01-06,signup,4,102.33414811552304,6,False,IFFABNDVAR,9,group1
1489,0.0,2024-01-29,signup,2,94.21478563164116,4,False,YDOGOCUAPP,3,group1
1492,0.0,2024-01-14,signup,3,125.3456357953201,1,False,ECSQVRZSXB,10,group1
1493,0.0,2024-01-24,signup,6,93.56264772060258,2,True,CZZOSZWVNK,1,group1
1496,1.0,2024-01-10,signup,5,97.9102470212014,2,True,OYFJYAGYQU,6,group1
1500,1.0,2024-01-14,signup,5,101.8531630143283,8,False,WPAJQHLSUR,24,group1
1501,0.0,2024-01-04,signup,7,94.37215919927776,8,True,PTLMVEZHEY,11,group1
1502,0.0,2024-01-10,signup,1,119.74669703149478,3,True,DECGSJHVOT,2,group1
1506,1.0,2024-01-23,signup,7,97.04219859300714,5,False,MWRMPBDBFY,20,group1
1513,0.0,2024-01-09,signup,8,84.44478978413211,6,False,VPNYVMTMDF,4,group1
1514,0.0,2024-01-15,signup,5,79.70303334206702,5,True,DESIMKOMNP,2,group1
1516,1.0,2024-01-30,signup,6,93.47349286640774,1,True,RUYGZYNESD,19,group1
1518,0.0,2024-01-20,signup,1,79.88204954199078,8,True,YXZBNNGYQV,14,group1
1521,1.0,2024-01-18,signup,3,110.1713397277302,7,True,BOEUIUJQED,19,group1
1523,0.0,2024-01-23,signup,5,89.05513935631674,9,True,GQXXGOMICE,8,group1
1524,0.0,2024-01-12,signup,6,107.4369972507522,2,False,GRJODJJLAI,8,group1
1526,0.0,2024-01-21,signup,8,90.45427628752384,1,True,ZRAEEGVMQR,3,group1
1528,1.0,2024-01-26,signup,2,105.42874172857375,3,True,ABVBRHFQEU,8,group1
1529,1.0,2024-01-08,signup,2,95.78153345856254,3,False,GMWEVUCQOA,29,group1
1532,1.0,2024-01-02,signup,7,95.34504122191262,8,True,RUBEYQCJBJ,24,group1
1537,1.0,2024-01-04,signup,6,97.53218624163108,5,True,YACPQUXEWT,6,group1
1539,1.0,2024-01-23,signup,4,105.29115502858976,8,False,RQFFFUVVSE,11,group1
1543,0.0,2024-01-13,signup,3,109.26168033380472,1,False,ZCYZOTHJAE,4,group1
1546,1.0,2024-01-13,signup,1,96.48105983970378,2,False,TGZHTOOPYP,13,group1
1547,1.0,2024-01-01,signup,5,111.11896714885798,9,False,WDRORMPQQM,22,group1
1549,1.0,2024-01-07,signup,3,106.1226138225669,5,True,VGRTXESVAH,20,group1
1553,1.0,2024-01-15,signup,8,103.79598870658155,3,False,VXIOAQCPBJ,22,group1
1560,0.0,2024-01-16,signup,8,78.29270018577097,6,True,YIRZRYJTJX,5,group1
1561,0.0,2024-01-17,signup,4,87.90635601442156,9,False,LYBRITTTHJ,3,group1
1562,1.0,2024-01-24,signup,3,121.15957713683916,9,False,XCESINRFTX,13,group1
1564,1.0,2024-01-03,signup,4,85.336203761955,5,False,RKVZVERVXV,16,group1
1579,1.0,2024-01-20,signup,6,98.73009251270253,5,True,FKJLVDJFBH,6,group1
1580,0.0,2024-01-15,signup,5,99.4856932293578,3,True,HFKGKUVHCG,4,group1
1583,0.0,2024-01-16,signup,7,99.007846754646,2,False,MPIVSIEJIZ,2,group1
1588,0.0,2024-01-19,signup,7,96.98601871998316,9,False,XPQUCNXGBX,2,group1
1596,0.0,2024-01-31,signup,4,102.5464561317396,5,True,UPELAESVFE,3,group1
1598,0.0,2024-01-28,signup,3,100.28409596490717,3,True,KIZJFMPBXR,1,group1
1615,1.0,2024-01-03,signup,2,99.97574013098463,9,True,DBNPTKRCHC,32,group1
1618,1.0,2024-01-13,signup,6,106.58026361274926,1,False,LYQTAAZWDC,20,group1
1622,1.0,2024-01-06,signup,4,94.00970139977473,3,False,HXRSEUHHLY,10,group1
1627,1.0,2024-01-08,signup,4,106.27524664671098,4,False,IVBBJUMUZH,19,group1
1629,0.0,2024-01-13,signup,4,107.940763480862,8,True,MEMJQUGZLG,6,group1
1631,0.0,2024-01-05,signup,7,92.59705158783468,5,False,BZPNZECNBF,5,group1
1632,1.0,2024-01-29,signup,6,85.1004085489022,4,False,NXZQXXWHZM,11,group1
1636,0.0,2024-01-03,signup,1,106.67624715454797,6,False,XFPOXGFHQY,6,group1
1642,1.0,2024-01-11,signup,4,107.54770591276193,5,False,BMTIJIHXDF,13,group1
1647,1.0,2024-01-12,signup,7,81.7700574159226,8,True,JXBHOLPLQA,18,group1
1653,0.0,2024-01-20,signup,4,98.06911895872332,9,True,BCSMSZZGRV,2,group1
1656,1.0,2024-01-17,signup,4,94.7017686457446,6,False,XACONSTNWH,21,group1
1657,0.0,2024-01-03,signup,4,100.9687202164492,2,True,IDXEYODXHJ,16,group1
1661,1.0,2024-01-23,signup,6,99.14122007178844,4,False,JGMBJYOGLP,5,group1
1663,0.0,2024-01-17,signup,1,101.43749118387876,7,True,OHQQCGFJLY,14,group1
1672,1.0,2024-01-19,signup,5,85.54248974342468,1,False,UKOCNMXYTV,17,group1
1675,0.0,2024-01-30,signup,4,92.98516391134582,3,False,LUDOOIRVBJ,1,group1
1677,0.0,2024-01-23,signup,6,111.3351640791686,9,True,YDQSDEDFYL,14,group1
1678,0.0,2024-01-14,signup,8,89.97085276166626,8,False,CQOGTSRHCK,4,group1
1682,1.0,2024-01-27,signup,3,95.82857107618828,4,True,MRFCPRUMCU,16,group1
1685,1.0,2024-01-09,signup,2,99.33951032987468,4,True,ELHBMLSTMV,18,group1
1688,1.0,2024-01-10,signup,9,97.7738962055528,6,True,OJPRHVFYBS,9,group1
1704,0.0,2024-01-10,signup,6,119.68588600043624,6,False,QLSPILCLFM,1,group1
1706,1.0,2024-01-18,signup,5,91.2599094602922,1,False,ZTDOOARFJJ,5,group1
1709,1.0,2024-01-28,signup,3,113.4505594486326,8,False,RGKVJTEFWA,12,group1
1713,0.0,2024-01-04,signup,7,92.58615644912214,6,False,CMKJNOOXVB,2,group1
1722,0.0,2024-01-21,signup,4,111.76465139169504,7,False,,2,group1
1723,0.0,2024-01-02,signup,7,103.91583788538831,5,True,YMLKEECUNC,2,group1
1731,1.0,2024-01-08,signup,4,110.4374737388694,7,True,EEFPHWMQCP,11,group1
1735,1.0,2024-01-29,signup,1,87.83292808293905,3,True,LRRNQZHZPW,18,group1
1739,0.0,2024-01-31,signup,4,76.90236897464038,4,True,XSWOEMOKDC,1,group1
1740,1.0,2024-01-17,signup,3,98.62463394142924,4,True,RRVZREBVEO,22,group1
1741,1.0,2024-01-09,signup,7,101.21543521589074,4,True,CGRPMCTXGI,13,group1
1744,0.0,2024-01-14,signup,9,99.8398290314229,3,True,BHKTGWTMNB,8,group1
1747,0.0,2024-01-17,signup,6,105.83622419705134,2,False,FHJSPNAAPM,1,group1
1750,1.0,2024-01-05,signup,4,94.29410111748754,7,True,WIFFOMLILV,17,group1
1758,0.0,2024-01-22,signup,4,91.39224053504142,9,False,ZYMJVDMGZY,15,group1
1761,1.0,2024-01-20,signup,8,103.11002167659196,2,False,QADSYOWCAL,8,group1
1764,0.0,2024-01-23,signup,3,95.01476668598092,4,True,QAEZJOBRYA,1,group1
1768,0.0,2024-01-06,signup,11,115.29017977164364,5,False,HWDDRWHCTP,3,group1
1772,1.0,2024-01-28,signup,9,102.58942253055667,9,False,RMJJJGRXKK,16,group1
1776,1.0,2024-01-24,signup,4,102.26805437948232,7,True,SNJWFDZFVA,24,group1
1777,0.0,2024-01-31,signup,4,93.27511199930416,2,True,CXPYJCJUWP,3,group1
1778,0.0,2024-01-20,signup,3,110.10621482953208,4,False,XLLBMYRTKT,5,group1
1782,0.0,2024-01-19,signup,2,113.5298064074906,6,True,JHKZGNYHBY,2,group1
1784,1.0,2024-01-08,signup,4,116.2554294194934,9,False,VYCFXBNCAN,14,group1
1787,1.0,2024-01-04,signup,7,82.66247491202468,7,False,RFDEWSCEGC,18,group1
1805,1.0,2024-01-24,signup,5,101.90242636057914,2,True,FSNNRUBSRQ,15,group1
1809,0.0,2024-01-23,signup,8,111.4106234798656,8,False,VGFGAEHIDL,4,group1
1811,1.0,2024-01-10,signup,7,91.95594674576556,6,True,YMCVHZEBPP,9,group1
1812,0.0,2024-01-18,signup,9,86.65105798996422,9,True,VRTMBXAOOI,13,group1
1818,1.0,2024-01-06,signup,4,112.01544483236644,3,False,KRQIVZIHFU,13,group1
1819,0.0,2024-01-27,signup,4,110.0227827168186,8,False,QRYEBMBBKK,6,group1
1823,1.0,2024-01-26,signup,4,106.1972831476732,6,False,OKWWIRZAYV,10,group1
1825,1.0,2024-01-05,signup,8,110.76078811607093,2,False,EXBZLLJMUR,13,group1
1828,1.0,2024-01-13,signup,6,82.59479646242026,5,True,ZIAVCDMTEQ,16,group1
1829,0.0,2024-01-14,signup,7,87.72744028749271,4,False,DOKJWLIUTG,5,group1
1831,1.0,2024-01-16,signup,4,86.62989661154815,8,False,YLDXHPXGGK,22,group1
1837,0.0,2024-01-22,signup,6,109.47711639322893,5,False,WPIBIYUVPB,1,group1
1838,1.0,2024-01-02,signup,5,125.25808775208172,4,False,OKXYVHEARF,15,group1
1842,0.0,2024-01-03,signup,6,110.42467894245232,1,True,KNTGMSZSYJ,3,group1
1856,1.0,2024-01-21,signup,5,97.28480238018336,3,False,YTJRIQLIZD,11,group1
1858,1.0,2024-01-25,signup,6,116.76857308577644,6,False,GSXSVCJTHZ,13,group1
1859,1.0,2024-01-25,signup,4,96.23195118555928,5,True,RAVORCNJIV,16,group1
1867,0.0,2024-01-22,signup,0,103.76361053935032,5,True,FEPJKOOKKW,2,group1
1869,1.0,2024-01-04,signup,9,84.07721216829385,1,True,WZVVXMRKYV,11,group1
1877,1.0,2024-01-21,signup,4,98.88800428754234,7,True,XCUTDIQPIM,11,group1
1891,0.0,2024-01-23,signup,8,106.22416928896492,4,False,WHFJUTFIDR,1,group1
1893,0.0,2024-01-13,signup,6,97.11788517405824,6,True,XBXYJJZTAH,5,group1
1896,1.0,2024-01-16,signup,4,105.2331084345725,1,False,ETGKGETTMD,14,group1
1899,1.0,2024-01-09,signup,4,105.417157375481,5,True,LSNPONBOHB,17,group1
1900,1.0,2024-01-11,signup,5,82.4510628368458,7,True,FDHWOIHKSQ,14,group1
1901,0.0,2024-01-25,signup,10,110.30524527979958,3,True,YSWIFQYNKI,3,group1
1902,1.0,2024-01-26,signup,4,88.51135032504075,6,False,YNPZDUBQMI,11,group1
1913,0.0,2024-01-18,signup,5,97.72662187956831,2,False,FPCEEDREUA,6,group1
1918,0.0,2024-01-13,signup,3,94.48729800733832,4,True,RMLYHTQODI,9,group1
1919,0.0,2024-01-07,signup,1,104.76492891183412,9,False,MELNYFJEGF,1,group1
1920,1.0,2024-01-19,signup,8,97.340161667018,6,True,BSPVRFJUIZ,22,group1
1931,1.0,2024-01-29,signup,5,106.20333978360158,8,False,XTTSRPLQSZ,13,group1
1933,1.0,2024-01-10,signup,4,90.8497121149796,1,True,AOHSFVONKA,17,group1
1938,0.0,2024-01-09,signup,5,105.23289271143756,2,True,AVEFHMGARP,8,group1
1939,0.0,2024-01-06,signup,6,83.90378409695732,9,False,SEHJHNPOPG,10,group1
1940,0.0,2024-01-08,signup,9,87.56637606511151,6,False,SXWSLWONYZ,6,group1
1943,1.0,2024-01-08,signup,8,94.12333721280162,3,True,UDJWAFZMTV,9,group1
1944,1.0,2024-01-12,signup,6,120.93585120368776,6,True,BVVFJGRFTI,5,group1
1949,0.0,2024-01-19,signup,3,86.46385250703445,3,True,YZOZRBDXGB,4,group1
1962,1.0,2024-01-20,signup,7,85.23748467266753,1,True,IFNGRTLECD,14,group1
1964,1.0,2024-01-31,signup,8,96.50411859254848,9,True,KLVZJJMJQX,10,group1
1966,0.0,2024-01-25,signup,10,109.21087930526234,7,False,BHMDIOJTFQ,8,group1
1987,0.0,2024-01-16,signup,6,94.70441982914886,6,False,TXJIXBWONY,1,group1
1989,1.0,2024-01-26,signup,4,82.68619306064953,1,True,KBERHWKHPX,12,group1
2013,0.0,2024-01-17,signup,5,111.49481085702692,4,False,YDLEBDPLGS,1,group1
2015,0.0,2024-01-18,signup,7,103.16229792612484,1,False,FESGXOUUKL,2,group1
2019,1.0,2024-01-27,signup,4,105.9518146223336,1,True,PUNAPSGUSS,14,group1
2024,0.0,2024-01-20,signup,2,96.54536171331851,7,False,JGKHZBJVGN,6,group1
2026,1.0,2024-01-16,signup,5,110.19882311953076,3,False,FKIVNZSVAU,17,group1
2043,0.0,2024-01-17,signup,4,98.34812888136204,2,False,KSFBYVAFBQ,6,group1
2046,0.0,2024-01-07,signup,7,117.69522730797875,9,False,PWDVEYRCEJ,2,group1
2054,1.0,2024-01-04,signup,4,105.07353728418263,6,False,OROXPZZUVZ,12,group1
2059,1.0,2024-01-12,signup,4,96.85738376205688,5,False,FBXSBQDBDE,11,group1
2062,1.0,2024-01-15,signup,6,100.19622417584026,1,True,LFLZOXAMJE,11,group1
2064,0.0,2024-01-07,signup,4,108.43146567928696,4,True,GXPZDDWDVT,4,group1
2070,1.0,2024-01-21,signup,2,104.02750133242547,1,False,SJAPYDZGDV,6,group1
2072,0.0,2024-01-14,signup,2,85.07709756639153,8,False,FMSHKPMNUT,2,group1
2073,1.0,2024-01-04,signup,3,94.54163251133896,8,True,VFOKVUEWNV,7,group1
2074,1.0,2024-01-05,signup,6,98.57338257250552,3,False,HOJWGSWIGX,18,group1
2089,0.0,2024-01-21,signup,2,107.58252443918715,1,True,WZKHEMBXFN,18,group1
2104,1.0,2024-01-02,signup,2,98.63190363418138,4,False,BOWBRMAGUR,8,group1
2107,1.0,2024-01-14,signup,5,98.39513586994066,2,True,XOVJNQKNMH,20,group1
2108,0.0,2024-01-25,signup,5,90.6099590805056,1,False,CIDTDILZFD,2,group1
2110,0.0,2024-01-22,signup,1,103.58772844827703,6,True,JQBLPRAMCL,3,group1
2111,0.0,2024-01-08,signup,3,98.51287235319192,8,True,BNSNYCLELS,12,group1
2112,0.0,2024-01-25,signup,3,89.35332013775898,2,True,PZZGLQJFPD,1,group1
2114,1.0,2024-01-13,signup,7,90.7557966151968,2,False,SUJXJJNHSY,13,group1
2115,0.0,2024-01-08,signup,6,100.28836535821192,5,True,YHQRIVNDFA,9,group1
2121,1.0,2024-01-13,signup,5,106.34867898344152,3,False,DQYNCFTLGX,31,group1
2123,0.0,2024-01-08,signup,1,104.70926938334644,1,True,TIHKOAMSAF,9,group1
2134,1.0,2024-01-27,signup,5,111.03831398168516,9,True,VABPPLPKBI,11,group1
2138,0.0,2024-01-08,signup,2,102.02891046344094,2,True,UUQLDYXWJR,2,group1
2141,1.0,2024-01-21,signup,6,90.35593615087568,4,False,KXQXBESOUT,20,group1
2149,1.0,2024-01-07,signup,5,106.61351276339644,8,False,PGFYUQAZDS,8,group1
2150,0.0,2024-01-28,signup,4,93.8177282484944,8,True,OIFJMJRBRM,1,group1
2153,1.0,2024-01-11,signup,5,75.84184509269659,9,False,OZKIVDLZSN,15,group1
2156,0.0,2024-01-18,signup,7,86.79361023183631,5,False,WEGVRIRPQK,3,group1
2159,1.0,2024-01-23,signup,4,98.55104563981722,2,False,IMWPZUHTKZ,15,group1
2171,0.0,2024-01-15,signup,4,107.10646391523964,5,True,CYLYITSAQY,3,group1
2172,0.0,2024-01-14,signup,3,103.1832883338122,5,True,COOSDUFZWH,4,group1
2175,1.0,2024-01-24,signup,5,109.90764671118109,8,True,TPRJOSVDOY,8,group1
2181,0.0,2024-01-04,signup,3,101.80365169009464,7,False,VHIAQAURPA,2,group1
2186,1.0,2024-01-11,signup,10,102.44751280142528,4,False,CBIBPLRFWO,17,group1
2191,1.0,2024-01-07,signup,8,90.06809287721839,1,True,YIOTJVIGUL,11,group1
2192,1.0,2024-01-10,signup,3,111.24398331625646,2,False,ABYRDNVMHG,6,group1
2194,0.0,2024-01-01,signup,6,111.1085652239054,7,True,WLOPUUZXTP,2,group1
2199,0.0,2024-01-04,signup,7,94.03894550033615,3,True,SJSCXVUKHH,12,group1
2206,0.0,2024-01-31,signup,5,88.7375562914006,5,False,TXANXRSAOU,4,group1
2215,0.0,2024-01-12,signup,6,106.76951779847718,6,False,MJAGJCZATH,4,group1
2217,0.0,2024-01-31,signup,3,93.6062595671592,4,False,YHTRFQBWHB,3,group1
2235,1.0,2024-01-17,signup,8,100.41095148836774,7,True,IWEFHWEQOD,15,group1
2237,0.0,2024-01-06,signup,6,98.21472482688904,2,True,KKVQPUBEJX,5,group1
2250,0.0,2024-01-02,signup,11,94.0043737776608,7,False,ZJXCKBOQME,3,group1
2256,1.0,2024-01-27,signup,4,99.50262390192113,7,True,ZBCTHMSRLX,9,group1
2257,0.0,2024-01-28,signup,8,103.50819462536109,2,False,IUSXUOUNSQ,11,group1
2268,0.0,2024-01-21,signup,8,98.7676109458142,9,True,JSZCGIXSYF,2,group1
2276,1.0,2024-01-19,signup,10,82.43929667785771,2,False,QRUPRXHLHK,12,group1
2279,0.0,2024-01-28,signup,3,109.25237897768122,3,False,FFECHHDHAI,6,group1
2289,0.0,2024-01-09,signup,5,92.02562446045064,4,True,KEXPNQWDAB,12,group1
2290,1.0,2024-01-07,signup,7,108.50380239683112,1,False,IRXMJUFMIP,8,group1
2295,0.0,2024-01-19,signup,8,85.02038871318707,9,False,DMIUYWKJSQ,4,group1
2296,0.0,2024-01-28,signup,3,97.14929973708632,7,True,KFIJDCYVMI,5,group1
2297,0.0,2024-01-19,signup,8,101.5406266819938,4,False,KKTVUSXMAB,3,group1
2310,1.0,2024-01-05,signup,8,108.54541783496693,9,True,KFCZUDFTTK,15,group1
2316,0.0,2024-01-22,signup,4,113.47016673300254,4,False,BJJTTCCJHA,2,group1
2317,0.0,2024-01-07,signup,8,97.27858823395104,9,True,NLEYGGVYUT,9,group1
2321,1.0,2024-01-06,signup,8,111.52680697040842,9,False,MUJOQYREGH,10,group1
2329,0.0,2024-01-26,signup,4,96.48936712644576,5,True,NIVAQCRVZZ,1,group1
2330,0.0,2024-01-11,signup,6,108.83012054383336,2,False,ANZGRDYZMK,4,group1
2334,0.0,2024-01-23,signup,2,81.29425745897912,7,True,KMMXGMSKAL,2,group1
2335,0.0,2024-01-01,signup,3,115.9857633237244,6,False,SHSQGQFVRJ,10,group1
2338,0.0,2024-01-03,signup,5,105.1834235893114,8,True,IMHFUSWNTE,1,group1
2339,0.0,2024-01-02,signup,6,107.48654236402557,5,False,EHDFVKXMVO,18,group1
2343,0.0,2024-01-28,signup,4,114.60904616741206,1,True,NJWXEUAJBW,2,group1
2365,0.0,2024-01-26,signup,1,112.50706930257527,4,True,TLRDJMXFGT,12,group1
2366,0.0,2024-01-12,signup,5,96.6444864848327,6,True,LDNMEKIJIU,2,group1
2369,1.0,2024-01-07,signup,4,92.85316537133966,6,True,SJIQQLAZKV,12,group1
2374,1.0,2024-01-20,signup,3,111.00560649644842,5,False,DAZVFCVSIP,14,group1
2376,0.0,2024-01-11,signup,3,107.51681049660736,1,True,PHIMAVFTBG,1,group1
2378,0.0,2024-01-26,signup,5,99.59692986828372,1,False,BKLTCXBPQT,2,group1
2380,1.0,2024-01-19,signup,3,96.82700042515548,4,False,MSIAYQOZGV,14,group1
2382,1.0,2024-01-27,signup,6,102.38534443977392,6,False,NIQXOUSFEL,7,group1
2384,0.0,2024-01-11,signup,4,106.00445111990372,1,False,OQNHUHPMSE,1,group1
2392,0.0,2024-01-03,signup,4,84.14474811951577,6,False,FZHYAADJQE,1,group1
2402,0.0,2024-01-02,signup,6,108.07217630802796,1,False,CSNOODQHKV,6,group1
2405,1.0,2024-01-14,signup,5,109.99919653239658,3,False,CGSKURLYFH,6,group1
2416,0.0,2024-01-23,signup,4,121.43199288163494,5,False,YOLOCFCJGX,1,group1
2422,1.0,2024-01-30,signup,11,111.3155176640246,4,True,JRDHFBNDVQ,6,group1
2424,0.0,2024-01-23,signup,3,88.35365603757623,8,True,VNWWPEYHCM,1,group1
2426,0.0,2024-01-09,signup,4,95.46783249283608,3,False,PHEKHLKXUA,13,group1
2433,0.0,2024-01-29,signup,5,116.03616268802422,4,False,FBKLBLYQAZ,5,group1
2436,0.0,2024-01-19,signup,8,108.99330124486022,4,False,DSJTTHBCTL,5,group1
2438,1.0,2024-01-06,signup,6,91.34301334923364,3,False,XPHUHKFMCW,16,group1
2443,1.0,2024-01-06,signup,5,98.15803388301944,7,False,DZDBBPIBKR,14,group1
2444,0.0,2024-01-17,signup,1,114.3115069201572,5,False,HXSSEVHONE,2,group1
2446,0.0,2024-01-31,signup,5,100.20346241183782,8,False,ZNWLFQFUZH,14,group1
2447,0.0,2024-01-01,signup,7,95.20307797824732,3,False,OLJLVIUFOH,8,group1
2449,0.0,2024-01-13,signup,6,108.8814640383328,1,False,YYKBCOPSON,2,group1
2452,1.0,2024-01-03,signup,7,114.01427688517516,7,True,CQCMUDXNEP,8,group1
2455,0.0,2024-01-03,signup,5,93.4677531665434,5,True,KJMEYVSTBY,1,group1
2459,0.0,2024-01-24,signup,7,105.67871922936584,1,False,CRTWSFCJJR,2,group1
2464,1.0,2024-01-21,signup,5,92.92236780828787,8,False,IIMNLYHAOF,22,group1
2469,1.0,2024-01-01,signup,10,101.42744240513218,8,False,LUYEFWDJXD,10,group1
2474,1.0,2024-01-28,signup,6,105.00155903462452,2,True,HUOSHWZLON,7,group1
2478,0.0,2024-01-09,signup,6,97.48468276269924,6,True,RVTKYPJXNN,2,group1
2482,1.0,2024-01-04,signup,6,97.25436862961628,8,False,XNQPVPMEUU,14,group1
2489,0.0,2024-01-26,signup,6,101.13192419213284,9,False,TZDBSEXUYY,4,group1
2504,0.0,2024-01-15,signup,5,90.5859370767088,7,False,PCBEDFQAJH,1,group1
2508,1.0,2024-01-29,signup,9,96.92338108389087,5,True,ZUBLRJSFXT,27,group1
2509,1.0,2024-01-31,signup,2,122.68322645499732,4,False,UZKIBZVDHF,14,group1
2514,1.0,2024-01-29,signup,7,85.79502945479211,2,True,BEJHIHWRCW,13,group1
2516,0.0,2024-01-11,signup,2,95.53732528963668,2,False,WBHXBGCPZU,4,group1
2518,1.0,2024-01-13,signup,5,95.77044354656246,8,True,ZOHOAPIFNM,9,group1
2520,1.0,2024-01-06,signup,7,72.26751928361429,5,True,KDASUODDGC,9,group1
2532,0.0,2024-01-19,signup,5,104.23966263490055,1,True,RBRWZROFUK,6,group1
2535,1.0,2024-01-14,signup,6,93.4306722481875,9,False,OUJCJCIGEN,13,group1
2545,0.0,2024-01-24,signup,6,106.2068992883677,6,False,TKWFOYOILT,1,group1
2546,0.0,2024-01-04,signup,4,90.8503507645002,5,True,KYDNOHKAHW,2,group1
2553,1.0,2024-01-23,signup,13,88.3050019074711,4,False,YNADKXKUGZ,15,group1
2554,0.0,2024-01-27,signup,6,103.8659257684988,2,True,JGXIDQJITC,4,group1
2558,0.0,2024-01-17,signup,4,94.85902145296777,7,True,KYSQAFHTZV,16,group1
2560,1.0,2024-01-13,signup,7,95.59847829652448,9,True,RMKBGYUNLU,12,group1
2566,0.0,2024-01-27,signup,8,90.66370188429198,8,True,IQPDRMGKJJ,4,group1
2567,0.0,2024-01-12,signup,8,104.24460236959932,6,True,MTWQAORZVQ,1,group1
2575,1.0,2024-01-21,signup,7,102.73627272119514,4,False,IIZPCDFOVT,15,group1
2581,1.0,2024-01-14,signup,5,103.90293782653104,5,False,GXUPMVDSZQ,17,group1
2582,1.0,2024-01-17,signup,5,112.6895533268668,4,False,ZURDQBBFEY,12,group1
